raw_movie_id,mapped_movie_id
3598,2605
3950,2606
325,2607
274,2608
1581,2609
3470,2610
3415,2611
271,2612
2905,2613
2977,2614
1273,2615
352,2616
2295,2617
564,2618
3199,2619
639,2620
2255,2621
209,2622
1998,2623
1812,2624
214,2625
1361,2626
670,2627
2068,2628
2330,2629
602,2630
83,2631
523,2632
2988,2633
2022,2634
1465,2635
152,2636
1456,2637
1119,2638
1473,2639
3782,2640
1866,2641
1604,2642
479,2643
1744,2644
98,2645
1869,2646
809,2647
1497,2648
2835,2649
1902,2650
2597,2651
1475,2652
1771,2653
2898,2654
2514,2655
2516,2656
3709,2657
2548,2658
2974,2659
2996,2660
1255,2661
2666,2662
3592,2663
2656,2664
3922,2665
2035,2666
3520,2667
3924,2668
3401,2669
3262,2670
2513,2671
831,2672
1613,2673
2504,2674
984,2675
3674,2676
3673,2677
201,2678
3475,2679
255,2680
1928,2681
1930,2682
1933,2683
1943,2684
876,2685
2372,2686
2587,2687
3329,2688
1728,2689
1169,2690
1068,2691
2659,2692
3680,2693
2824,2694
3002,2695
99,2696
2689,2697
3456,2698
3951,2699
1413,2700
2830,2701
183,2702
2488,2703
3188,2704
3885,2705
1631,2706
3379,2707
1232,2708
2180,2709
2630,2710
854,2711
2512,2712
2864,2713
2351,2714
3010,2715
2440,2716
3075,2717
2970,2718
3568,2719
3241,2720
680,2721
1572,2722
3047,2723
3731,2724
3090,2725
1132,2726
3235,2727
2579,2728
3038,2729
669,2730
970,2731
3559,2732
3547,2733
3281,2734
2271,2735
2590,2736
3127,2737
1044,2738
3715,2739
3041,2740
3391,2741
3144,2742
31,2743
1825,2744
2475,2745
1323,2746
3449,2747
2552,2748
1482,2749
2610,2750
483,2751
2493,2752
3128,2753
2994,2754
621,2755
388,2756
1547,2757
613,2758
988,2759
369,2760
1397,2761
2711,2762
1399,2763
57,2764
2479,2765
1811,2766
2963,2767
2679,2768
573,2769
2276,2770
3008,2771
685,2772
3711,2773
1725,2774
301,2775
3839,2776
1062,2777
409,2778
761,2779
547,2780
3810,2781
2614,2782
504,2783
1626,2784
3886,2785
2894,2786
776,2787
3909,2788
137,2789
747,2790
2425,2791
525,2792
488,2793
1844,2794
3181,2795
2768,2796
725,2797
2602,2798
2305,2799
1105,2800
767,2801
3459,2802
1741,2803
3796,2804
635,2805
1795,2806
3031,2807
1503,2808
1867,2809
774,2810
3867,2811
495,2812
2483,2813
3158,2814
2844,2815
67,2816
3902,2817
1891,2818
717,2819
1058,2820
80,2821
2624,2822
3245,2823
3532,2824
2585,2825
1796,2826
632,2827
1646,2828
295,2829
1550,2830
27,2831
3761,2832
2445,2833
1874,2834
3162,2835
2865,2836
1854,2837
2651,2838
1346,2839
354,2840
191,2841
430,2842
3180,2843
2889,2844
414,2845
433,2846
1746,2847
710,2848
174,2849
2695,2850
1642,2851
2589,2852
3945,2853
3165,2854
2307,2855
3653,2856
2129,2857
149,2858
3947,2859
3149,2860
2785,2861
1531,2862
1523,2863
1427,2864
917,2865
2809,2866
2999,2867
1317,2868
1410,2869
119,2870
2151,2871
3622,2872
537,2873
3496,2874
3048,2875
3695,2876
2286,2877
1857,2878
1863,2879
2031,2880
2051,2881
2032,2882
444,2883
2685,2884
505,2885
1839,2886
3042,2887
3043,2888
102,2889
3804,2890
131,2891
3161,2892
2345,2893
3427,2894
964,2895
2900,2896
1484,2897
1076,2898
3716,2899
1471,2900
3187,2901
1585,2902
2964,2903
570,2904
1533,2905
263,2906
1664,2907
1150,2908
1114,2909
662,2910
3343,2911
877,2912
3562,2913
2569,2914
3563,2915
3851,2916
2062,2917
3050,2918
2839,2919
2075,2920
3544,2921
128,2922
77,2923
751,2924
958,2925
3221,2926
3577,2927
2008,2928
3854,2929
811,2930
3830,2931
2897,2932
1508,2933
250,2934
3734,2935
844,2936
3171,2937
1423,2938
3215,2939
3222,2940
3586,2941
3714,2942
2704,2943
3139,2944
1382,2945
2477,2946
3732,2947
2902,2948
2655,2949
3487,2950
3367,2951
210,2952
2627,2953
3667,2954
1134,2955
1870,2956
2751,2957
3765,2958
3572,2959
619,2960
2799,2961
2848,2962
1598,2963
841,2964
2784,2965
1330,2966
2740,2967
3058,2968
3351,2969
2636,2970
2992,2971
3838,2972
3833,2973
3692,2974
3021,2975
3488,2976
3573,2977
2903,2978
1335,2979
3931,2980
2095,2981
3339,2982
2362,2983
2388,2984
3569,2985
834,2986
652,2987
3777,2988
755,2989
882,2990
3345,2991
2886,2992
1496,2993
656,2994
1695,2995
600,2996
3335,2997
2868,2998
2855,2999
1989,3000
1990,3001
3119,3002
3344,3003
3651,3004
1165,3005
3346,3006
3490,3007
2545,3008
3318,3009
1743,3010
1002,3011
3372,3012
865,3013
3531,3014
2446,3015
840,3016
867,3017
3669,3018
1822,3019
1679,3020
3645,3021
1164,3022
1362,3023
3446,3024
681,3025
1332,3026
2464,3027
3276,3028
3310,3029
3133,3030
3781,3031
3665,3032
343,3033
484,3034
1826,3035
2219,3036
2256,3037
726,3038
2237,3039
3106,3040
331,3041
2386,3042
3445,3043
375,3044
3289,3045
2521,3046
1039,3047
1163,3048
2825,3049
3894,3050
2673,3051
2933,3052
2843,3053
1384,3054
722,3055
3239,3056
3240,3057
1798,3058
243,3059
470,3060
1525,3061
1490,3062
2175,3063
1511,3064
2620,3065
1651,3066
1791,3067
2885,3068
1351,3069
75,3070
1006,3071
997,3072
422,3073
2293,3074
3183,3075
2281,3076
335,3077
1067,3078
2400,3079
2733,3080
1153,3081
1383,3082
49,3083
2810,3084
1749,3085
939,3086
3670,3087
1817,3088
124,3089
1773,3090
1659,3091
228,3092
283,3093
478,3094
2767,3095
2298,3096
881,3097
3626,3098
807,3099
2055,3100
2896,3101
1906,3102
96,3103
2063,3104
3817,3105
1406,3106
1149,3107
2853,3108
1341,3109
2754,3110
2465,3111
3637,3112
746,3113
2618,3114
3374,3115
106,3116
1809,3117
705,3118
1455,3119
2715,3120
1758,3121
2837,3122
828,3123
626,3124
1865,3125
3739,3126
3293,3127
2179,3128
3912,3129
2074,3130
1538,3131
2044,3132
3691,3133
1336,3134
2982,3135
2854,3136
3428,3137
2737,3138
2847,3139
3832,3140
2326,3141
3721,3142
2128,3143
3790,3144
2275,3145
1113,3146
1133,3147
1837,3148
347,3149
1720,3150
1440,3151
2931,3152
578,3153
3410,3154
411,3155
658,3156
2911,3157
3892,3158
3368,3159
3122,3160
3143,3161
2481,3162
2342,3163
2201,3164
1656,3165
1000,3166
1312,3167
212,3168
56,3169
121,3170
1412,3171
462,3172
3648,3173
1893,3174
2586,3175
716,3176
1579,3177
37,3178
2522,3179
2487,3180
3900,3181
2056,3182
2131,3183
1056,3184
1447,3185
2850,3186
3805,3187
2778,3188
731,3189
61,3190
103,3191
1501,3192
1903,3193
2834,3194
2486,3195
270,3196
200,3197
2158,3198
3737,3199
1899,3200
3875,3201
1087,3202
2743,3203
114,3204
3940,3205
443,3206
1853,3207
2227,3208
2753,3209
992,3210
2211,3211
3313,3212
3442,3213
2164,3214
3291,3215
3632,3216
3314,3217
3775,3218
3611,3219
3759,3220
888,3221
1570,3222
2658,3223
3878,3224
3848,3225
402,3226
3137,3227
1558,3228
2631,3229
297,3230
1565,3231
576,3232
3588,3233
1549,3234
1692,3235
1168,3236
3862,3237
3140,3238
2869,3239
2892,3240
3866,3241
3891,3242
3899,3243
3944,3244
1026,3245
3025,3246
3407,3247
1170,3248
304,3249
3463,3250
2452,3251
2842,3252
3223,3253
3378,3254
1846,3255
1567,3256
136,3257
3232,3258
386,3259
2466,3260
2536,3261
554,3262
1458,3263
2200,3264
545,3265
850,3266
2773,3267
1040,3268
1117,3269
385,3270
167,3271
2577,3272
614,3273
2593,3274
2760,3275
3803,3276
2397,3277
3575,3278
1696,3279
2756,3280
3845,3281
3306,3282
2207,3283
3184,3284
2509,3285
1494,3286
3647,3287
2727,3288
244,3289
2304,3290
2914,3291
2960,3292
2061,3293
2317,3294
2187,3295
2185,3296
1864,3297
3570,3298
1493,3299
1829,3300
2675,3301
1151,3302
734,3303
2215,3304
2510,3305
1793,3306
2156,3307
3026,3308
2251,3309
3880,3310
359,3311
1668,3312
1561,3313
2945,3314
1514,3315
3319,3316
1814,3317
3495,3318
310,3319
925,3320
59,3321
1901,3322
2578,3323
3523,3324
2283,3325
2449,3326
452,3327
2244,3328
397,3329
2332,3330
1575,3331
756,3332
2691,3333
2538,3334
2813,3335
2191,3336
3402,3337
3218,3338
3333,3339
2981,3340
792,3341
3800,3342
3850,3343
821,3344
220,3345
1426,3346
2556,3347
2350,3348
1144,3349
2934,3350
1622,3351
394,3352
1636,3353
980,3354
702,3355
814,3356
3574,3357
1160,3358
559,3359
2246,3360
1154,3361
1574,3362
33,3363
1071,3364
389,3365
2775,3366
744,3367
2197,3368
1486,3369
1504,3370
1671,3371
3482,3372
3126,3373
1324,3374
189,3375
1174,3376
1898,3377
108,3378
2758,3379
3209,3380
2192,3381
1519,3382
1098,3383
3151,3384
1369,3385
1038,3386
2923,3387
3847,3388
3757,3389
3772,3390
3027,3391
1433,3392
2257,3393
3492,3394
598,3395
563,3396
758,3397
1116,3398
2503,3399
2557,3400
698,3401
730,3402
2705,3403
862,3404
90,3405
245,3406
264,3407
526,3408
729,3409
2765,3410
2441,3411
197,3412
3116,3413
1872,3414
2233,3415
682,3416
567,3417
53,3418
3636,3419
2234,3420
895,3421
672,3422
962,3423
618,3424
2172,3425
120,3426
703,3427
2209,3428
3003,3429
3486,3430
3642,3431
967,3432
2814,3433
2823,3434
972,3435
641,3436
2608,3437
3657,3438
1444,3439
2776,3440
1850,3441
1138,3442
3542,3443
2576,3444
1436,3445
769,3446
985,3447
1675,3448
192,3449
712,3450
2127,3451
887,3452
2831,3453
2358,3454
1181,3455
1121,3456
2562,3457
1849,3458
3205,3459
3644,3460
401,3461
2221,3462
3131,3463
864,3464
1315,3465
3228,3466
219,3467
3294,3468
3305,3469
3380,3470
643,3471
3419,3472
3888,3473
2632,3474
823,3475
2619,3476
1877,3477
3722,3478
2101,3479
2563,3480
3905,3481
853,3482
3904,3483
1548,3484
1878,3485
1360,3486
666,3487
696,3488
1364,3489
3517,3490
2984,3491
3601,3492
3322,3493
3303,3494
3887,3495
1386,3496
3312,3497
3621,3498
2821,3499
3166,3500
142,3501
1718,3502
2742,3503
1142,3504
796,3505
644,3506
3493,3507
1652,3508
2484,3509
2235,3510
3876,3511
2584,3512
3212,3513
3687,3514
579,3515
3136,3516
3641,3517
3828,3518
789,3519
1764,3520
3216,3521
1787,3522
601,3523
1553,3524
623,3525
1852,3526
3778,3527
3220,3528
859,3529
660,3530
651,3531
1118,3532
1115,3533
2887,3534
1510,3535
1908,3536
2277,3537
977,3538
1145,3539
1630,3540
3321,3541
3283,3542
884,3543
3085,3544
1685,3545
3748,3546
1528,3547
2591,3548
3595,3549
815,3550
2254,3551
2299,3552
1520,3553
775,3554
1420,3555
684,3556
690,3557
1534,3558
3652,3559
3277,3560
3666,3561
3522,3562
3295,3563
557,3564
3377,3565
1107,3566
560,3567
3458,3568
706,3569
2226,3570
1815,3571
2444,3572
3353,3573
3288,3574
3352,3575
1770,3576
398,3577
989,3578
2783,3579
1532,3580
966,3581
874,3582
1886,3583
2592,3584
657,3585
3890,3586
2039,3587
749,3588
3818,3589
582,3590
642,3591
3297,3592
732,3593
2930,3594
3057,3595
3472,3596
130,3597
139,3598
2955,3599
655,3600
3485,3601
790,3602
1915,3603
2833,3604
1714,3605
3207,3606
3242,3607
3533,3608
1851,3609
1830,3610
3881,3611
2777,3612
3443,3613
757,3614
2895,3615
889,3616
1470,3617
981,3618
679,3619
3373,3620
872,3621
3381,3622
1555,3623
3779,3624
791,3625
3609,3626
1430,3627
1724,3628
2223,3629
3233,3630
3237,3631
3762,3632
3172,3633
3065,3634
1139,3635
3631,3636
3603,3637
3842,3638
572,3639
975,3640
2213,3641
2217,3642
3202,3643
3376,3644
311,3645
1905,3646
2258,3647
2623,3648
3236,3649
396,3650
868,3651
3413,3652
1316,3653
878,3654
226,3655
2811,3656
827,3657
1070,3658
138,3659
701,3660
530,3661
1820,3662
763,3663
584,3664
607,3665
2214,3666
3229,3667
820,3668
3337,3669
843,3670
3336,3671
3460,3672
133,3673
3123,3674
1709,3675
3290,3676
3164,3677
3315,3678
1832,3679
439,3680
134,3681
2480,3682
1842,3683
2309,3684
3084,3685
2218,3686
2308,3687
624,3688
1434,3689
1868,3690
404,3691
2543,3692
591,3693
3656,3694
2438,3695
127,3696
3323,3697
3382,3698
1843,3699
286,3700
3530,3701
2198,3702
2703,3703
2845,3704
3607,3705
2909,3706
